eid,9-s2.0-10339459400,affiliation,University of Illinois at Chicago,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-10541201900,affiliation,"California State University, San Bernardino",affiliationCity,San Bernardino,affiliationCountry,United States 
eid,9-s2.0-14032166800,affiliation,US Naval Academy,affiliationCity,Annapolis,affiliationCountry,United States 
eid,9-s2.0-14525211600,affiliation,Georgia State University,affiliationCity,Atlanta,affiliationCountry,United States 
eid,9-s2.0-14526054700,affiliation,Stony Brook University,affiliationCity,Stony Brook,affiliationCountry,United States 
eid,9-s2.0-15620494200,affiliation,University of Mary,affiliationCity,Bismarck,affiliationCountry,United States 
eid,9-s2.0-16027612400,affiliation,Edinboro University of Pennsylvania,affiliationCity,Edinboro,affiliationCountry,United States 
eid,9-s2.0-16211587900,affiliation,Uganda Virus Research Institute,affiliationCity,Entebbe,affiliationCountry,Uganda 
eid,9-s2.0-16246493600,affiliation,University of Montana,affiliationCity,Missoula,affiliationCountry,United States 
eid,9-s2.0-16418808100,affiliation,Georgetown University,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-17434252500,affiliation,Universitat Salzburg,affiliationCity,Salzburg,affiliationCountry,Austria 
eid,9-s2.0-22035120900,affiliation,University of Toronto,affiliationCity,Toronto,affiliationCountry,Canada 
eid,9-s2.0-23103306800,affiliation,Ankara Üniversitesi,affiliationCity,Ankara,affiliationCountry,Turkey 
eid,9-s2.0-24399522700,affiliation,Medical Research Council,affiliationCity,London,affiliationCountry,United Kingdom 
eid,9-s2.0-24399729800,affiliation,Uganda Virus Research Institute,affiliationCity,Entebbe,affiliationCountry,Uganda 
eid,9-s2.0-24477239200,affiliation,Field Museum of Natural History,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-24741234900,affiliation,Purdue Polytechnic Institute,affiliationCity,West Lafayette,affiliationCountry,United States 
eid,9-s2.0-24790462700,affiliation,The University of North Carolina at Chapel Hill,affiliationCity,Chapel Hill,affiliationCountry,United States 
eid,9-s2.0-25960974000,affiliation,AIDS,affiliationCity, null,affiliationCountry,Uganda 
eid,9-s2.0-26035528500,affiliation,Duke University,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-26036595400,affiliation,Universitat Salzburg,affiliationCity,Salzburg,affiliationCountry,Austria 
eid,9-s2.0-26038671200,affiliation,University of Cape Town,affiliationCity,Cape Town,affiliationCountry,South Africa 
eid,9-s2.0-35099048300,affiliation,International Labour Organization,affiliationCity,Geneva,affiliationCountry,Switzerland 
eid,9-s2.0-35198670500,affiliation,London School of Hygiene &amp; Tropical Medicine,affiliationCity,London,affiliationCountry,United Kingdom 
eid,9-s2.0-35336120000,affiliation,Santa Fe Institute,affiliationCity,Santa Fe,affiliationCountry,United States 
eid,9-s2.0-35362279200,affiliation,The University of Chicago,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-35369242100,affiliation,"Saint Petersburg State University, Graduate School of Management",affiliationCity,Saint Petersburg (ex Leningrad),affiliationCountry,Russian Federation 
eid,9-s2.0-35547139400,affiliation,Michigan State University,affiliationCity,East Lansing,affiliationCountry,United States 
eid,9-s2.0-35803250400,affiliation,Elliott School of International Affairs,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-35878383100,affiliation,Indiana University Northwest,affiliationCity,Gary,affiliationCountry,United States 
eid,9-s2.0-35984185600,affiliation,Princeton University,affiliationCity,Princeton,affiliationCountry,United States 
eid,9-s2.0-36440801300,affiliation,Princeton University,affiliationCity,Princeton,affiliationCountry,United States 
eid,9-s2.0-36613373800,affiliation,Rowan University,affiliationCity,Glassboro,affiliationCountry,United States 
eid,9-s2.0-36660709000,affiliation,University of Wisconsin-Madison,affiliationCity,Madison,affiliationCountry,United States 
eid,9-s2.0-36941456700,affiliation,Rutba House,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-37011729300,affiliation,Rowan University,affiliationCity,Glassboro,affiliationCountry,United States 
eid,9-s2.0-37083854200,affiliation,Pädagogische Hochschule Salzburg,affiliationCity,Salzburg,affiliationCountry,Austria 
eid,9-s2.0-39262785700,affiliation,Catholic University of America,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-39763792100,affiliation,University of Florida,affiliationCity,Gainesville,affiliationCountry,United States 
eid,9-s2.0-50462284700,affiliation,Duke University,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-54584211500,affiliation,Universitat Salzburg,affiliationCity,Salzburg,affiliationCountry,Austria 
eid,9-s2.0-55212065900,affiliation,Centre for Policy Research India,affiliationCity,New Delhi,affiliationCountry,India 
eid,9-s2.0-55258236000,affiliation,"University of California, Santa Barbara",affiliationCity,Santa Barbara,affiliationCountry,United States 
eid,9-s2.0-55375880400,affiliation,DePauw University,affiliationCity,Greencastle,affiliationCountry,United States 
eid,9-s2.0-55495919500,affiliation,Arizona State University,affiliationCity,Tempe,affiliationCountry,United States 
eid,9-s2.0-55629533200,affiliation,Darul Qasim Institute,affiliationCity, null,affiliationCountry,United States 
eid,9-s2.0-55664093000,affiliation,Virginia Polytechnic Institute and State University,affiliationCity,Blacksburg,affiliationCountry,United States 
eid,9-s2.0-55747864000,affiliation,Research Institute,affiliationCity,Abu Dhabi,affiliationCountry,United Arab Emirates 
eid,9-s2.0-55851944445,affiliation,Northern Illinois University,affiliationCity,DeKalb,affiliationCountry,United States 
eid,9-s2.0-55981127100,affiliation,The University of North Carolina Wilmington,affiliationCity,Wilmington,affiliationCountry,United States 
eid,9-s2.0-55993943200,affiliation,Cornell University,affiliationCity,Ithaca,affiliationCountry,United States 
eid,9-s2.0-56091284000,affiliation,University of Calgary,affiliationCity,Calgary,affiliationCountry,Canada 
eid,9-s2.0-56096580500,affiliation,University of Oklahoma,affiliationCity,Norman,affiliationCountry,United States 
eid,9-s2.0-56111740200,affiliation,Texas AM University,affiliationCity,Riverside,affiliationCountry,United States 
eid,9-s2.0-56206346500,affiliation,University of Maryland School of Medicine,affiliationCity,Baltimore,affiliationCountry,United States 
eid,9-s2.0-56283055500,affiliation,"Universidade de Coimbra, Faculdade de Psicologia e de Ciências da Educação",affiliationCity,Coimbra,affiliationCountry,Portugal 
eid,9-s2.0-56301942700,affiliation,The McHenry Group,affiliationCity, null,affiliationCountry,United States 
eid,9-s2.0-56329227300,affiliation,Elliott School of International Affairs,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-57188676106,affiliation,"University of California, Berkeley",affiliationCity,Berkeley,affiliationCountry,United States 
eid,9-s2.0-57188763783,affiliation,University of Évora,affiliationCity,Evora,affiliationCountry,Portugal 
eid,9-s2.0-57189353262,affiliation,Appalachian State University,affiliationCity,Boone,affiliationCountry,United States 
eid,9-s2.0-57190237024,affiliation, null,affiliationCity, null,affiliationCountry, null 
eid,9-s2.0-57191375207,affiliation,Texas A and M University,affiliationCity,College Station,affiliationCountry,United States 
eid,9-s2.0-57194425475,affiliation,Universidade Portucalense Infante D.Henrique,affiliationCity,Porto,affiliationCountry,Portugal 
eid,9-s2.0-57198426771,affiliation,Illinois State Archaeological Survey,affiliationCity,Champaign,affiliationCountry,United States 
eid,9-s2.0-57201155110,affiliation,University of Toronto,affiliationCity,Toronto,affiliationCountry,Canada 
eid,9-s2.0-57201306641,affiliation,University of Southern California,affiliationCity,Los Angeles,affiliationCountry,United States 
eid,9-s2.0-57202587143,affiliation,The University of Texas at Austin,affiliationCity,Austin,affiliationCountry,United States 
eid,9-s2.0-57203935778,affiliation,Boston University,affiliationCity,Boston,affiliationCountry,United States 
eid,9-s2.0-57204373931,affiliation,Stanford University,affiliationCity,Palo Alto,affiliationCountry,United States 
eid,9-s2.0-57212723771,affiliation,Center for Strategic and International Studies,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-6506054094,affiliation,American University,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
eid,9-s2.0-6506982186,affiliation,Institut de recherche sur les archéomatériaux - Centre Ernest-Babelon (IRAMAT-CEB),affiliationCity,Orleans,affiliationCountry,France 
eid,9-s2.0-6507786766,affiliation,Northwestern University,affiliationCity,Evanston,affiliationCountry,United States 
eid,9-s2.0-6508154235,affiliation,Syracuse University,affiliationCity,Syracuse,affiliationCountry,United States 
eid,9-s2.0-6508226250,affiliation,The University of Chicago,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-6508322746,affiliation,Uganda Virus Research Institute,affiliationCity,Entebbe,affiliationCountry,Uganda 
eid,9-s2.0-6601968035,affiliation,Darul Qasim Institute,affiliationCity, null,affiliationCountry,United States 
eid,9-s2.0-6602176356,affiliation,Field Museum of Natural History,affiliationCity,Chicago,affiliationCountry,United States 
eid,9-s2.0-6602481528,affiliation,Council on Foreign Relations,affiliationCity,Bethlehem,affiliationCountry,United States 
eid,9-s2.0-6602614388,affiliation,University of Oxford,affiliationCity,Oxford,affiliationCountry,United Kingdom 
eid,9-s2.0-6602738346,affiliation,"University of California, Berkeley",affiliationCity,Berkeley,affiliationCountry,United States 
eid,9-s2.0-6602956196,affiliation,Kelley School of Business,affiliationCity,Bloomington,affiliationCountry,United States 
eid,9-s2.0-6603175630,affiliation,The College of William and Mary,affiliationCity,Williamsburg,affiliationCountry,United States 
eid,9-s2.0-6603862452,affiliation,UCL,affiliationCity,London,affiliationCountry,United Kingdom 
eid,9-s2.0-6603960184,affiliation,Duke University,affiliationCity,Durham,affiliationCountry,United States 
eid,9-s2.0-6701832698,affiliation,L-Università ta' Malta,affiliationCity,Msida,affiliationCountry,Malta 
eid,9-s2.0-7003264340,affiliation,Carlson School of Management,affiliationCity,Minneapolis,affiliationCountry,United States 
eid,9-s2.0-7003558061,affiliation,Montpellier Business School,affiliationCity,Montpellier,affiliationCountry,France 
eid,9-s2.0-7003947908,affiliation,Instituto Universitário de Lisboa (ISCTE-IUL),affiliationCity,Lisbon,affiliationCountry,Portugal 
eid,9-s2.0-7004042658,affiliation,Arizona State University,affiliationCity,Tempe,affiliationCountry,United States 
eid,9-s2.0-7004238582,affiliation,University of Louisville,affiliationCity,Louisville,affiliationCountry,United States 
eid,9-s2.0-7005227018,affiliation,Hanken School of Economics,affiliationCity,Helsinki,affiliationCountry,Finland 
eid,9-s2.0-7005826259,affiliation,John F. Kennedy School of Government,affiliationCity,Cambridge,affiliationCountry,United States 
eid,9-s2.0-7006385714,affiliation,Bentley University,affiliationCity,Waltham,affiliationCountry,United States 
eid,9-s2.0-7102103015,affiliation,The University of North Carolina at Chapel Hill,affiliationCity,Chapel Hill,affiliationCountry,United States 
eid,9-s2.0-7103109244,affiliation,Yale University,affiliationCity,New Haven,affiliationCountry,United States 
eid,9-s2.0-7201496501,affiliation,E. J. Ourso College of Business,affiliationCity,Baton Rouge,affiliationCountry,United States 
eid,9-s2.0-7201506865,affiliation,Universidade de Lisboa,affiliationCity,Lisbon,affiliationCountry,Portugal 
eid,9-s2.0-7202752604,affiliation,The University of North Carolina at Chapel Hill,affiliationCity,Chapel Hill,affiliationCountry,United States 
eid,9-s2.0-7402987469,affiliation,University of Hawaiʻi at Mānoa,affiliationCity,Honolulu,affiliationCountry,United States 
eid,9-s2.0-7406420986,affiliation,University of Central Florida,affiliationCity,Orlando,affiliationCountry,United States 
eid,9-s2.0-7407666255,affiliation,"University of California, San Diego",affiliationCity,San Diego,affiliationCountry,United States 
eid,9-s2.0-7801398188,affiliation,Massachusetts Institute of Technology,affiliationCity,Cambridge,affiliationCountry,United States 
eid,9-s2.0-8049381100,affiliation,Washington State University,affiliationCity,Pullman,affiliationCountry,United States 
eid,9-s2.0-8533254000,affiliation,The University of North Carolina at Chapel Hill,affiliationCity,Chapel Hill,affiliationCountry,United States 
eid,9-s2.0-8842410100,affiliation,The University of North Carolina at Charlotte,affiliationCity,Charlotte,affiliationCountry,United States 
eid,9-s2.0-9271537700,affiliation,Rice University,affiliationCity,Houston,affiliationCountry,United States 
eid,9-s2.0-9276317500,affiliation,American University,affiliationCity,"Washington, D.C.",affiliationCountry,United States 
